x,y,pinn_state_1,pinn_state_2,pinn_state_3,pinn_state_4
0.651685393258,0,-0,-0,0,0
0.662921348315,0,0,0,0,0
0.674157303371,0,0,0,0,0
0.685393258427,0,0,0,0,0
0.696629213483,0,0,0,0,0
0.707865168539,0,0,0,0,0
0.719101123596,0,0,0,0,0
0.730337078652,0,0,0,0,0
0.741573033708,0,0,0,0,0
0.752808988764,0,0,0,0,0
0.76404494382,0,0,0,0,0
0.775280898876,0,0,0,0,0
0.786516853933,0,0,0,0,0
0.797752808989,0,0,0,0,0
0.808988764045,0,0,0,0,0
0.820224719101,0,0,0,0,0
0.831460674157,0,0,0,0,0
0.842696629213,0,0,0,0,0
0.85393258427,0,0,0,0,0
0.865168539326,0,0,0,0,0
0.876404494382,0,0,0,0,0
0.887640449438,0,0,0,0,0
0.898876404494,0,0,0,0,0
0.910112359551,0,0,0,0,0
0.921348314607,0,0,0,0,0
0.932584269663,0,0,0,0,0
0.943820224719,0,0,0,0,0
0.955056179775,0,0,0,0,0
0.966292134831,0,0,0,0,0
0.977528089888,0,0,0,0,0
0.988764044944,0,0,0,0,0
1,0,0,0,0,0
0,0.0112359550562,0,0,0,0
0.0112359550562,0.0112359550562,3.62778436136e-05,-0.00585422110451,0.00357614883739,-0.00328182205443
0.0224719101124,0.0112359550562,0.000101198766374,-0.0116512953673,0.00719321916322,-0.00665892979777
0.0337078651685,0.0112359550562,0.000152941541823,-0.0174819119653,0.0108007265234,-0.00982021445997
0.0449438202247,0.0112359550562,0.000172982265202,-0.0234017683919,0.0143347513567,-0.0125091114402
0.0561797752809,0.0112359550562,0.000156980944955,-0.0294257861263,0.0177659805867,-0.0146162403678
0.0674157303371,0.0112359550562,0.000104456060514,-0.035530212134,0.0211653731726,-0.0162349201902
0.0786516853933,0.0112359550562,1.55857272317e-05,-0.0416592592167,0.0246887855235,-0.0176450174997
0.0898876404494,0.0112359550562,-0.000103819847588,-0.0477380144519,0.0284448809289,-0.0192080889878
0.101123595506,0.0112359550562,-0.000237019209349,-0.0536942350031,0.0323844060434,-0.0212069644066
0.112359550562,0.0112359550562,-0.000358240272094,-0.0594820872213,0.0363622977533,-0.0237163020461
0.123595505618,0.0112359550562,-0.000442663124708,-0.065093689348,0.0402604020812,-0.0265943672625
0.134831460674,0.0112359550562,-0.000479290249768,-0.0705512471281,0.0440006501962,-0.0296076376774
0.14606741573,0.0112359550562,-0.000478570661998,-0.0758888670515,0.0475313354565,-0.0325821552996
0.157303370787,0.0112359550562,-0.000468084110932,-0.0811392319542,0.0508538747338,-0.0354508441953
0.168539325843,0.0112359550562,-0.000477060133418,-0.0863296809358,0.0539962002732,-0.0381792069282
0.179775280899,0.0112359550562,-0.000521041809826,-0.0914815575163,0.0569458984837,-0.0406786657523
0.191011235955,0.0112359550562,-0.000598449216606,-0.0966048259054,0.0596877453354,-0.0428248053501
0.202247191011,0.0112359550562,-0.000696541821784,-0.101684801703,0.0622853094598,-0.0445786913228
0.213483146067,0.0112359550562,-0.000796997924665,-0.106673532723,0.0647733539658,-0.046075617773
0.224719101124,0.0112359550562,-0.000880392648591,-0.111506287421,0.0670461218156,-0.047552539498
0.23595505618,0.0112359550562,-0.000931704158341,-0.116135888381,0.0690278719882,-0.0491675548477
0.247191011236,0.0112359550562,-0.00094452196341,-0.120553756064,0.0708258989331,-0.0508921204216
0.258426966292,0.0112359550562,-0.000926427696167,-0.124790223347,0.0727095857184,-0.0525450293632
0.269662921348,0.0112359550562,-0.00090695924316,-0.1289084597,0.0748645906253,-0.053895483598
0.280898876404,0.0112359550562,-0.000935220975408,-0.13298951236,0.0769955224719,-0.0547575912056
0.292134831461,0.0112359550562,-0.00105161173063,-0.137092070794,0.0790445754457,-0.0550297971595
0.303370786517,0.0112359550562,-0.0012480800703,-0.141200891934,0.081343265573,-0.0547290996529
0.314606741573,0.0112359550562,-0.00146967222424,-0.145225241624,0.0833622513807,-0.0540312238935
0.325842696629,0.0112359550562,-0.00166584214167,-0.149060827139,0.0847345477045,-0.0532099843605
0.337078651685,0.0112359550562,-0.0018186355444,-0.152633288318,0.0855524005397,-0.0525576731632
0.348314606742,0.0112359550562,-0.00192849018616,-0.155897752811,0.0856325613537,-0.0523148540307
0.359550561798,0.0112359550562,-0.0020128256974,-0.158849744237,0.0847112146886,-0.0525938979258
0.370786516854,0.0112359550562,-0.00212646864919,-0.161550936488,0.0830260457015,-0.0533483374659
0.38202247191,0.0112359550562,-0.00233978853247,-0.164097261259,0.0814478258097,-0.0544149544753
0.393258426966,0.0112359550562,-0.00265916535612,-0.166519384659,0.0805769817192,-0.0556004547787
0.404494382022,0.0112359550562,-0.00299760784454,-0.168744763802,0.0789277681146,-0.0567598361813
0.415730337079,0.0112359550562,-0.00327178803875,-0.170706178421,0.0740610653151,-0.0577732507714
0.426966292135,0.0112359550562,-0.00350501894722,-0.172452073774,0.068704774245,-0.0584249070967
0.438202247191,0.0112359550562,-0.00374139805488,-0.17403608798,0.0660195106464,-0.0586038078378
0.449438202247,0.0112359550562,-0.00393320687174,-0.175385467253,0.0558112244099,-0.0586788054978
0.460674157303,0.0112359550562,-0.00400306634173,-0.176387955015,0.0417168284292,-0.0587177082036
0.47191011236,0.0112359550562,-0.00392643472002,-0.177007798136,0.0336459037567,-0.0585388218767
0.483146067416,0.0112359550562,-0.00372848512399,-0.17729178257,0.0324437244584,-0.0580362460108
0.494382022472,0.0112359550562,-0.00344241627246,-0.177313848826,0.029188647602,-0.0572441995538
0.505617977528,0.0112359550562,-0.00310196131345,-0.177149203568,0.0197891857978,-0.0560704111493
0.516853932584,0.0112359550562,-0.00278379849125,-0.176906535675,0.0108618730292,-0.0542345230931
0.52808988764,0.0112359550562,-0.00260486304586,-0.176715426276,0.00605741348281,-0.0516610285608
0.539325842697,0.0112359550562,-0.00259482911631,-0.176578482309,-0.00359503085537,-0.0487445963464
0.550561797753,0.0112359550562,-0.00259321322977,-0.176259563577,-0.0182442218804,-0.0457920086791
0.561797752809,0.0112359550562,-0.00242508172013,-0.175499947163,-0.0271961844901,-0.0428694470915
0.573033707865,0.0112359550562,-0.00216474087651,-0.174338039402,-0.0331514770412,-0.0402849348185
0.584269662921,0.0112359550562,-0.00199840623818,-0.172960261513,-0.0392959840609,-0.0382465849537
0.595505617978,0.0112359550562,-0.00192331215164,-0.171354848648,-0.0451679307365,-0.0368096594118
0.606741573034,0.0112359550562,-0.00182726002142,-0.169400508004,-0.0498973391418,-0.0359537114654
0.61797752809,0.0112359550562,-0.00164933942492,-0.167047043102,-0.0535992911936,-0.0356054168289
0.629213483146,0.0112359550562,-0.0013812389238,-0.1643141067,-0.0570963159801,-0.0356393691866
0.640449438202,0.0112359550562,-0.00103482681947,-0.161253890015,-0.0603516825158,-0.0358415052006
0.651685393258,0.0112359550562,-0.000649872973741,-0.157957038602,-0.0618173507397,-0.0359112454128
0.662921348315,0.0112359550562,-0.000299508083596,-0.154549465911,-0.0617460321947,-0.0356048359186
0.674157303371,0.0112359550562,-6.05435152116e-05,-0.151148633194,-0.0614062906335,-0.0347838947866
0.685393258427,0.0112359550562,3.18161146245e-05,-0.147810400783,-0.0604391133844,-0.0333681749787
0.696629213483,0.0112359550562,-9.89784460073e-07,-0.144518231933,-0.0591041373076,-0.0313564168298
0.707865168539,0.0112359550562,-0.00010341678564,-0.141213480895,-0.0577575532548,-0.0287788050605
0.719101123596,0.0112359550562,-0.000211613116566,-0.137821202321,-0.0561626245848,-0.0256907585282
0.730337078652,0.0112359550562,-0.000269958218267,-0.134261840807,-0.0540426566592,-0.0222217140289
0.741573033708,0.0112359550562,-0.000244814540647,-0.130465517857,-0.0514346019498,-0.0185896171612
0.752808988764,0.0112359550562,-0.000132396542446,-0.126388888147,-0.0486114842501,-0.0150544331885
0.76404494382,0.0112359550562,4.51679737878e-05,-0.1220222859,-0.0459030942613,-0.0118496290492
0.775280898876,0.0112359550562,0.000252139000062,-0.117381749769,-0.043468831179,-0.0091458142764
0.786516853933,0.0112359550562,0.000451926728072,-0.112491150914,-0.0412067595922,-0.00707229532548
0.797752808989,0.0112359550562,0.000617402904484,-0.107365181499,-0.0389797116547,-0.00575663057728
0.808988764045,0.0112359550562,0.000737997566054,-0.102005651769,-0.0367645812466,-0.0053029078482
0.820224719101,0.0112359550562,0.000819960025072,-0.0964160605862,-0.0345389606389,-0.00569847152844
0.831460674157,0.0112359550562,0.000877796209648,-0.0906234859084,-0.0322401122266,-0.00673650452624
0.842696629213,0.0112359550562,0.000922477852548,-0.0846879756543,-0.0298615928326,-0.00803699233376
0.85393258427,0.0112359550562,0.000954914075271,-0.0786898750863,-0.0274871012407,-0.00916238622164
0.865168539326,0.0112359550562,0.000967268341723,-0.0727045778596,-0.0251999832166,-0.00975625632561
0.876404494382,0.0112359550562,0.000948921845425,-0.0667808282771,-0.0230121014905,-0.00963596552323
0.887640449438,0.0112359550562,0.000893537037174,-0.060930449278,-0.0208732147832,-0.00881403780026
0.898876404494,0.0112359550562,0.00080432558086,-0.0551292926008,-0.0186944960639,-0.00746094567958
0.910112359551,0.0112359550562,0.000695077004474,-0.0493264403426,-0.0163830945213,-0.00584109735355
0.921348314607,0.0112359550562,0.00058593303721,-0.0434596077675,-0.0139254655357,-0.00424522235081
0.932584269663,0.0112359550562,0.000494664001291,-0.0374768204186,-0.0114389983212,-0.00291606821601
0.943820224719,0.0112359550562,0.000427039025641,-0.0313590033377,-0.00907623346554,-0.00197479559485
0.955056179775,0.0112359550562,0.000373000466168,-0.0251285846616,-0.00689169196232,-0.00139482363859
0.966292134831,0.0112359550562,0.00031306102535,-0.0188353414209,-0.00488551450724,-0.00104896389054
0.977528089888,0.0112359550562,0.000230402032011,-0.0125309805613,-0.00308559844607,-0.000784869700768
0.988764044944,0.0112359550562,0.000120978568844,-0.00624969179148,-0.00148285421456,-0.000471308241909
1,0.0112359550562,4.02670157492e-19,-2.16398333108e-17,-5.02569647225e-18,-2.03470061483e-18
0,0.0224719101124,0,0,0,0
0.0112359550562,0.0224719101124,0.00015557467121,-0.0116423950657,0.0070231343826,-0.00637359711897
0.0224719101124,0.0224719101124,0.000364646240335,-0.0231701775399,0.0141250044242,-0.0129660769953
0.0337078651685,0.0224719101124,0.000529113759178,-0.0347730601912,0.0212064023779,-0.0192025147611
0.0449438202247,0.0224719101124,0.000599639740265,-0.04657160493,0.028137077394,-0.0245971679826
0.0561797752809,0.0224719101124,0.000562550521108,-0.0586011522563,0.0348479249285,-0.0289324538546
0.0674157303371,0.0224719101124,0.000421471585566,-0.0708137704248,0.041468760218,-0.0323682637284
0.0786516853933,0.0224719101124,0.000189311569277,-0.0830924022158,0.0483091774476,-0.0354145273194
0.0898876404494,0.0224719101124,-0.000105730490421,-0.0952790414198,0.0556008972557,-0.0387328446969
0.101123595506,0.0224719101124,-0.000413870066722,-0.107220853898,0.0632724056648,-0.0428288324238
0.112359550562,0.0224719101124,-0.000671531953858,-0.11881995293,0.0710583902292,-0.0478060480203
0.123595505618,0.0224719101124,-0.000824672096328,-0.130057977997,0.0787272011499,-0.0533634112264
0.134831460674,0.0224719101124,-0.000855982141905,-0.140980055673,0.0861097100044,-0.0590570781635
0.14606741573,0.0224719101124,-0.000798007012915,-0.151655548967,0.0930932896614,-0.0646075991673
0.157303370787,0.0224719101124,-0.00071913858897,-0.162147836211,0.0996808753403,-0.0699816136239
0.168539325843,0.0224719101124,-0.000687526733508,-0.1725069261,0.105921707688,-0.0752067201326
0.179775280899,0.0224719101124,-0.000739078991336,-0.182774319806,0.111764516065,-0.0801507086946
0.191011235955,0.0224719101124,-0.00087285875842,-0.19297820636,0.117144068239,-0.0845346624518
0.202247191011,0.0224719101124,-0.00106580210765,-0.203104866159,0.122181877248,-0.0882047051287
0.213483146067,0.0224719101124,-0.00128394489366,-0.213070503647,0.126996970457,-0.0913759626797
0.224719101124,0.0224719101124,-0.00148833439422,-0.222743767465,0.131442959976,-0.0945322692444
0.23595505618,0.0224719101124,-0.00164416646102,-0.232016391217,0.135389094413,-0.0980423534682
0.247191011236,0.0224719101124,-0.00173086821549,-0.240857535001,0.139020373696,-0.101880837371
0.258426966292,0.0224719101124,-0.00175492454895,-0.249322596039,0.142841684313,-0.105658889064
0.269662921348,0.0224719101124,-0.00176631703053,-0.257538866555,0.147266988151,-0.108845280799
0.280898876404,0.0224719101124,-0.00185238287061,-0.265666885377,0.151845378028,-0.110998808773
0.292134831461,0.0224719101124,-0.00207862684495,-0.273811552634,0.156468770743,-0.111885538992
0.303370786517,0.0224719101124,-0.00241381929176,-0.281924156879,0.161450478455,-0.111552198407
0.314606741573,0.0224719101124,-0.00274636981171,-0.289818792435,0.165503456957,-0.110366869022
0.325842696629,0.0224719101124,-0.00298851984238,-0.297302284497,0.168021835111,-0.108867135025
0.337078651685,0.0224719101124,-0.00312263703277,-0.304249813296,0.169454968492,-0.107607752086
0.348314606742,0.0224719101124,-0.0031690432176,-0.310595727212,0.169605347915,-0.107050138921
0.359550561798,0.0224719101124,-0.0031804651017,-0.316347742531,0.16794103225,-0.107437803299
0.370786516854,0.0224719101124,-0.00327930009581,-0.321633517597,0.164869094438,-0.108738659956
0.38202247191,0.0224719101124,-0.00361888641111,-0.326646237795,0.162091498164,-0.110706397323
0.393258426966,0.0224719101124,-0.00422644687016,-0.331452900635,0.160773531144,-0.113024342301
0.404494382022,0.0224719101124,-0.00492699381717,-0.335901390364,0.157851550684,-0.115446883619
0.415730337079,0.0224719101124,-0.00551707923391,-0.339813740838,0.148211174674,-0.117758146623
0.426966292135,0.0224719101124,-0.00600257959468,-0.343241577081,0.136742543866,-0.119539089491
0.438202247191,0.0224719101124,-0.00648459043559,-0.346310787813,0.130489685857,-0.12052427186
0.449438202247,0.0224719101124,-0.00690457412576,-0.348924794611,0.109929896046,-0.121384393477
0.460674157303,0.0224719101124,-0.0071188811629,-0.350881235555,0.0815482940543,-0.122217778933
0.47191011236,0.0224719101124,-0.00706757866798,-0.352106402125,0.0651850948031,-0.12260289045
0.483146067416,0.0224719101124,-0.00678931648638,-0.352688047086,0.0621517674212,-0.12229612583
0.494382022472,0.0224719101124,-0.00634722753947,-0.352773200228,0.0545271907269,-0.121353015808
0.505617977528,0.0224719101124,-0.00580606946577,-0.352508405867,0.034823750018,-0.11957771485
0.516853932584,0.0224719101124,-0.00530322047761,-0.352091499271,0.0166963932927,-0.116409172173
0.52808988764,0.0224719101124,-0.00503185153391,-0.351736332095,0.00674945868987,-0.111711931147
0.539325842697,0.0224719101124,-0.00499117505846,-0.351384227145,-0.013198087166,-0.106259404473
0.550561797753,0.0224719101124,-0.00484196276391,-0.350550026454,-0.0418588753613,-0.100578412382
0.561797752809,0.0224719101124,-0.0043076197861,-0.348808980528,-0.0584728647908,-0.0947516457075
0.573033707865,0.0224719101124,-0.00361903247118,-0.346337473846,-0.0694228445692,-0.0893717568217
0.584269662921,0.0224719101124,-0.00314208703768,-0.343499542302,-0.0809367330475,-0.0848536341498
0.595505617978,0.0224719101124,-0.00284481961023,-0.340234112629,-0.091965618449,-0.081345527036
0.606741573034,0.0224719101124,-0.00252369462745,-0.336311101107,-0.100688146221,-0.0788656945678
0.61797752809,0.0224719101124,-0.00209572713756,-0.33166078889,-0.107288193917,-0.0773421650875
0.629213483146,0.0224719101124,-0.00156877506908,-0.326337077546,-0.113505062323,-0.0766044867718
0.640449438202,0.0224719101124,-0.000963244047462,-0.320430481909,-0.119598341034,-0.0762961516706
0.651685393258,0.0224719101124,-0.000328040904742,-0.314082712668,-0.122731356884,-0.0758571888953
0.662921348315,0.0224719101124,0.0002355799229,-0.307495615889,-0.123025567336,-0.0747909617541
0.674157303371,0.0224719101124,0.00061224505958,-0.300866065327,-0.122682973432,-0.0727863026704
0.685393258427,0.0224719101124,0.000744962812686,-0.294296664619,-0.120808335005,-0.0696450984005
0.696629213483,0.0224719101124,0.000662459309648,-0.287773846269,-0.117960311394,-0.0653457479306
0.707865168539,0.0224719101124,0.000446733468789,-0.281212647145,-0.115142598042,-0.0599592258961
0.719101123596,0.0224719101124,0.000200010150627,-0.274488100313,-0.112039182645,-0.0536242188427
0.730337078652,0.0224719101124,2.57090013609e-05,-0.267444797434,-0.108040999038,-0.0466313513254
0.741573033708,0.0224719101124,1.64461473311e-06,-0.259926744361,-0.103103575053,-0.0394427886751
0.752808988764,0.0224719101124,0.000152887719636,-0.251825223018,-0.097677276277,-0.032591579874
0.76404494382,0.0224719101124,0.000446819482685,-0.24310844658,-0.0923620232646,-0.0265377150679
0.775280898876,0.0224719101124,0.000812736116011,-0.233812894819,-0.0874610127908,-0.0215858456034
0.786516853933,0.0224719101124,0.00117145357332,-0.224005232233,-0.0828191062652,-0.0179172921176
0.797752808989,0.0224719101124,0.00146262816621,-0.213741179063,-0.0782618274189,-0.0156680899944
0.808988764045,0.0224719101124,0.00166237848159,-0.203049762166,-0.0738166126183,-0.0149110256089
0.820224719101,0.0224719101124,0.0017839298437,-0.191952814567,-0.069431232323,-0.0155241223794
0.831460674157,0.0224719101124,0.00185929822087,-0.180500978564,-0.0649113345253,-0.017090518245
0.842696629213,0.0224719101124,0.00191416390337,-0.168792813415,-0.0601846131501,-0.0189515198918
0.85393258427,0.0224719101124,0.0019538884018,-0.156958261663,-0.0554222560128,-0.0203944257003
0.865168539326,0.0224719101124,0.00196606144952,-0.145119213746,-0.0508380146952,-0.0208639683933
0.876404494382,0.0224719101124,0.0019314033728,-0.133354943572,-0.0464934042755,-0.0200981657328
0.887640449438,0.0224719101124,0.00183571116604,-0.121686705259,-0.0422906698989,-0.0181513372823
0.898876404494,0.0224719101124,0.0016796136012,-0.110079472077,-0.0380278025352,-0.0153249192018
0.910112359551,0.0224719101124,0.00148243873785,-0.09845432561,-0.0334884809319,-0.0120648040133
0.921348314607,0.0224719101124,0.00127701472607,-0.0867091193215,-0.0286221490899,-0.00886675900319
0.932584269663,0.0224719101124,0.00109501528971,-0.0747521934672,-0.0236490504783,-0.00616755940506
0.943820224719,0.0224719101124,0.000948520303446,-0.0625442702008,-0.0188674051154,-0.00421225838977
0.955056179775,0.0224719101124,0.00082122143385,-0.0501203438619,-0.0143939623775,-0.00298171559578
0.966292134831,0.0224719101124,0.000679301306852,-0.0375696369031,-0.0102514849082,-0.00224965127839
0.977528089888,0.0224719101124,0.000493618425113,-0.0249913154227,-0.00650761368005,-0.00170637880056
0.988764044944,0.0224719101124,0.000257837135869,-0.0124583319083,-0.00314038231842,-0.00104855091329
1,0.0224719101124,8.64672536459e-19,-4.30995407267e-17,-1.06582979036e-17,-4.6355289735e-18
0,0.0337078651685,0,0,0,0
0.0112359550562,0.0337078651685,0.000359729384165,-0.0173162400779,0.0103619804179,-0.00942911669608
0.0224719101124,0.0337078651685,0.000778367708842,-0.0344758484006,0.0208348810166,-0.0192340951021
0.0337078651685,0.0337078651685,0.00110231273315,-0.0517573356407,0.0312733920978,-0.0286323359469
0.0449438202247,0.0337078651685,0.0012487906178,-0.0693447688484,0.0414809723583,-0.0369358974387
0.0561797752809,0.0337078651685,0.00119511839146,-0.0872956491486,0.0513401401827,-0.0438090626139
0.0674157303371,0.0337078651685,0.000956558238345,-0.105536670149,0.0610249700959,-0.0494384295565
0.0786516853933,0.0337078651685,0.000572300277177,-0.123883635519,0.070989401601,-0.0545115114524
0.0898876404494,0.0337078651685,0.000107120359984,-0.14208854012,0.081594914503,-0.0599386665398
0.101123595506,0.0337078651685,-0.000347340636569,-0.159916467998,0.0927712007308,-0.0663998399966
0.112359550562,0.0337078651685,-0.000690005347385,-0.177225253272,0.104160612473,-0.0739836573157
0.123595505618,0.0337078651685,-0.000846765314739,-0.194000080246,0.115432912961,-0.082206494543
0.134831460674,0.0337078651685,-0.000807732605752,-0.21032118483,0.126326721065,-0.0904310681955
0.14606741573,0.0337078651685,-0.000639478561101,-0.226295650509,0.136666929079,-0.098333822532
0.157303370787,0.0337078651685,-0.000456180519479,-0.242006982951,0.146466599871,-0.106007111099
0.168539325843,0.0337078651685,-0.000362321592017,-0.257508842287,0.155804129059,-0.113633677427
0.179775280899,0.0337078651685,-0.000408162736437,-0.272846654969,0.164576003216,-0.121093439907
0.191011235955,0.0337078651685,-0.000588887501028,-0.288063042236,0.172630483842,-0.12794589509
0.202247191011,0.0337078651685,-0.000870832636588,-0.303154434058,0.180117137508,-0.133866357997
0.213483146067,0.0337078651685,-0.0012085071447,-0.318014512839,0.1872500776,-0.139099164655
0.224719101124,0.0337078651685,-0.00154902089476,-0.332452288084,0.193881413187,-0.144373971513
0.23595505618,0.0337078651685,-0.00184067413091,-0.346298009399,0.199837576365,-0.150296922647
0.247191011236,0.0337078651685,-0.00204624340435,-0.359498480612,0.205332815427,-0.156834872019
0.258426966292,0.0337078651685,-0.00216211346414,-0.372137612962,0.211040324837,-0.163313356321
0.269662921348,0.0337078651685,-0.0022435207442,-0.384407676686,0.217616321173,-0.168793112402
0.280898876404,0.0337078651685,-0.00239721129506,-0.396539321461,0.224579232508,-0.172504176675
0.292134831461,0.0337078651685,-0.00269711545759,-0.408664732202,0.231844145841,-0.174080078486
0.303370786517,0.0337078651685,-0.00308509877294,-0.420687359297,0.239554234888,-0.173661989264
0.314606741573,0.0337078651685,-0.00340921775827,-0.432331308739,0.245510615133,-0.171890937647
0.325842696629,0.0337078651685,-0.00357112827772,-0.443335618559,0.248921194,-0.169616340683
0.337078651685,0.0337078651685,-0.00357674495759,-0.453549880396,0.250787574588,-0.167653388223
0.348314606742,0.0337078651685,-0.0034805326035,-0.462907437937,0.25103148741,-0.1666527716
0.359550561798,0.0337078651685,-0.0033713049285,-0.471431074608,0.248823854143,-0.166970572608
0.370786516854,0.0337078651685,-0.00342640878117,-0.479295395671,0.244647919313,-0.168613542769
0.38202247191,0.0337078651685,-0.00387048705574,-0.486766778231,0.2409826243,-0.171315802668
0.393258426966,0.0337078651685,-0.00475365057615,-0.493938520764,0.239524749123,-0.174713382254
0.404494382022,0.0337078651685,-0.00581941517113,-0.5005763957,0.235549790262,-0.178525694888
0.415730337079,0.0337078651685,-0.0067314926006,-0.506370981193,0.221115458184,-0.182487699724
0.426966292135,0.0337078651685,-0.00744988785128,-0.511342968479,0.20309238083,-0.18599720899
0.438202247191,0.0337078651685,-0.00813727945519,-0.515701243801,0.192896170508,-0.188590027578
0.449438202247,0.0337078651685,-0.00876442885612,-0.519385325217,0.161892481248,-0.191147223328
0.460674157303,0.0337078651685,-0.00915233930314,-0.522157393801,0.11902040906,-0.193694296849
0.47191011236,0.0337078651685,-0.00921213014779,-0.523930633294,0.0941666024959,-0.195469975247
0.483146067416,0.0337078651685,-0.00898723186611,-0.524833236688,0.088625861584,-0.196058483131
0.494382022472,0.0337078651685,-0.00855667218768,-0.525069449231,0.0751548470287,-0.19555246173
0.505617977528,0.0337078651685,-0.00799746936141,-0.524830431508,0.0436166848868,-0.193672160493
0.516853932584,0.0337078651685,-0.00747675327247,-0.524362149752,0.015740548989,-0.189589733462
0.52808988764,0.0337078651685,-0.0072144872705,-0.523903300449,0.000424626936951,-0.183150115214
0.539325842697,0.0337078651685,-0.00713406548298,-0.523282693938,-0.0303630321699,-0.175520983206
0.550561797753,0.0337078651685,-0.00673838654105,-0.521794032302,-0.0726922895018,-0.167386086345
0.561797752809,0.0337078651685,-0.00573918863153,-0.518955506361,-0.0957302905563,-0.15878685551
0.573033707865,0.0337078651685,-0.00456657280824,-0.515135497842,-0.11034025808,-0.150571700843
0.584269662921,0.0337078651685,-0.00371025551574,-0.510814722439,-0.125964541069,-0.143345249495
0.595505617978,0.0337078651685,-0.00307976383275,-0.505850468052,-0.1409519394,-0.137337932926
0.606741573034,0.0337078651685,-0.00241516666535,-0.499941476719,-0.152501981111,-0.132612965147
0.61797752809,0.0337078651685,-0.00165684463773,-0.493042445764,-0.160896027183,-0.129143108322
0.629213483146,0.0337078651685,-0.000854883615704,-0.485258752736,-0.168878969815,-0.126788881135
0.640449438202,0.0337078651685,-3.63992402313e-05,-0.476703778093,-0.177152702492,-0.125137395659
0.651685393258,0.0337078651685,0.000766308788415,-0.46753102414,-0.181741811453,-0.123437242579
0.662921348315,0.0337078651685,0.00146229638791,-0.45797065868,-0.182551372052,-0.120965855545
0.674157303371,0.0337078651685,0.00193412276551,-0.448259133818,-0.182517757181,-0.117230590104
0.685393258427,0.0337078651685,0.00212037906532,-0.43853015956,-0.179967595138,-0.111890038771
0.696629213483,0.0337078651685,0.00204539508786,-0.428789356431,-0.175683672748,-0.10488576732
0.707865168539,0.0337078651685,0.00178544824971,-0.418961427398,-0.171472213184,-0.0963382802664
0.719101123596,0.0337078651685,0.00144897923777,-0.408903781838,-0.167051441498,-0.0864988277195
0.730337078652,0.0337078651685,0.00117096740267,-0.398398023369,-0.161464100399,-0.075855121485
0.741573033708,0.0337078651685,0.00107516898012,-0.387195588381,-0.154500272338,-0.065140732821
0.752808988764,0.0337078651685,0.00121914435588,-0.375107896004,-0.146701630756,-0.0551700157507
0.76404494382,0.0337078651685,0.00157066500168,-0.362070740691,-0.138892763704,-0.0466118057152
0.775280898876,0.0337078651685,0.00203046247709,-0.34814179124,-0.131533829889,-0.0398505676088
0.786516853933,0.0337078651685,0.00248007995427,-0.333442913624,-0.124476588589,-0.0350183136063
0.797752808989,0.0337078651685,0.00282869813751,-0.318091002802,-0.117577872257,-0.0321184797782
0.808988764045,0.0337078651685,0.00304265479172,-0.302161749408,-0.110947101569,-0.031051645131
0.820224719101,0.0337078651685,0.00314692679842,-0.285702889529,-0.104481472464,-0.0315081038515
